source_id,ra,dec,parallax,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag
4166518915969200000,262.9191533412487,-9.887500537288428,0.992940539378434,21.03392,19.434574,20.432493
4038370045494000000,273.9906690783496,-35.73024991937818,0.45169940421976335,19.816767,18.096579,18.921984
4038417388900800000,272.96776103810186,-35.57597248308484,0.1426786309979228,17.886486,16.538763,17.288317
4038370251653200000,273.9354346214929,-35.723544681937085,1.945837636595673,20.38838,19.189648,19.967232
4166521351216000000,262.66534851974063,-9.905906143914299,1.0307346664372532,18.935118,16.80141,17.839256
4038396365068800000,273.07561114177514,-35.93056631990359,0.5229895060082467,19.547081,18.432638,18.940632
4038344413113200000,273.27494401856933,-36.04049038645371,0.1450297797699341,17.826075,16.908306,17.541101
4038396983544000000,273.1526722947436,-35.874760862983365,0.5614797889952298,,,19.687517
4038418492746000000,273.1784792783712,-35.62659702518008,1.0304532518360021,20.870947,18.327377,19.338282
4038371866569200000,273.924685964692,-35.64115570082825,0.3380545911207514,,,20.311758
4038373034792000000,274.09134153148926,-35.58389114956509,0.07360046122804095,,,19.783302
4038398357934400000,273.08621075730383,-35.8054487430622,0.6297662820941357,19.243187,18.26533,19.109589
4166537882548000000,263.5988001947377,-10.096372449979286,0.2182672576426795,18.526762,16.960224,17.805225
4038346715224800000,273.3781887429917,-35.93466551215419,2.5011907981684223,,,20.34039
4038445259025200000,273.37496700839046,-35.439346710858224,0.2571170435885367,16.847628,15.874792,16.443045
4038376294694800000,273.6723442667665,-35.726730477911,0.6476436790631105,19.135153,18.067202,19.225965
4038422512838400000,273.24348071471303,-35.44583637879902,0.5074964369194899,19.192158,18.129921,19.20386
4038377467200400000,273.831727919454,-35.66525358735807,0.6944767967848513,20.08443,18.899023,19.4021
4038401622166400000,273.3874751756799,-35.763535627896324,0.21107386783018067,19.853334,18.654362,19.418562
4038377604696400000,273.74907172555396,-35.70222528340465,0.8993726759885734,16.76054,15.514986,16.215141
4038447458025600000,273.4555968662174,-35.346538248817474,1.334412280537594,,,19.501328
4038348982964000000,273.46685770146775,-35.99865496444025,0.44324544401192717,20.450462,19.074896,20.138138
4038401931350000000,273.3300048108922,-35.7823205473847,0.4335010497587134,20.312937,19.20284,19.752121
4038349498358400000,273.4634621633413,-35.928212795229996,0.11847045203260718,18.80808,17.551964,18.207993
4038448385761600000,273.3997740484257,-35.298276350945976,1.499503219376798,,,19.992327
4038323591108000000,273.5265216037495,-36.26483044631987,0.24236871721282185,18.946068,17.985603,18.480785
4038324518825600000,273.62900665149516,-36.25264965912427,0.846648268769073,20.544436,19.41627,19.93862
4038404061702400000,273.38417070493256,-35.7075194472953,0.5864478276335626,16.60589,15.552538,16.156607
